timestamp,frame,track_id,class,priority,x1,y1,x2,y2,conf,target_cx,target_cy,err_x,err_y,rc_yaw,rc_throttle,conf_threshold,thermal_throttle,sahi_mode,ram_pct,gpu_temp,cpu_temp,power_mw,latency_ms,fps,target_lost
1783525941.2761412,179,10,person,0,672,126,736,283,0.748,704,204,64,-156,1538,1564,0.35,0,0,37.6,46.656,47.156,6288,19.51,51.3,0
1783525941.3359604,180,10,person,0,669,127,733,283,0.804,701,205,61,-155,1535,1563,0.35,0,0,37.6,46.656,47.156,6288,26.13,38.3,0
1783525941.389365,181,10,person,0,668,126,732,282,0.814,700,204,60,-156,1537,1565,0.35,0,0,37.6,46.656,47.156,6288,19.99,50.0,0
1783525941.4342575,182,10,person,0,668,126,731,282,0.848,699,204,59,-156,1536,1564,0.35,0,0,37.6,46.656,47.156,6288,19.99,50.0,0
1783525941.4862535,183,10,person,0,665,126,728,282,0.827,696,204,56,-156,1531,1564,0.35,0,0,37.6,46.656,47.156,6288,19.48,51.3,0
1783525941.5385356,184,10,person,0,664,127,727,282,0.833,695,204,55,-156,1534,1564,0.35,0,0,37.6,46.656,47.156,6288,19.76,50.6,0
1783525941.5902717,185,10,person,0,663,128,726,282,0.803,694,205,54,-155,1533,1563,0.35,0,0,37.6,46.656,47.156,6288,19.58,51.1,0
1783525941.6408777,186,10,person,0,662,127,726,283,0.792,694,205,54,-155,1535,1564,0.35,0,0,37.6,46.593,46.75,6328,19.47,51.4,0
1783525941.69458,187,10,person,0,662,127,726,283,0.789,694,205,54,-155,1535,1564,0.35,0,0,37.6,46.593,46.75,6328,22.44,44.6,0
1783525941.74549,188,8,person,0,499,1,654,417,0.924,576,209,-64,-151,1300,1558,0.35,0,0,37.6,46.593,46.75,6328,19.42,51.5,0
1783525941.7975514,189,8,person,0,508,1,665,418,0.903,586,209,-54,-151,1485,1562,0.35,0,0,37.6,46.593,46.75,6328,19.79,50.5,0
1783525941.8492484,190,8,person,0,512,1,671,419,0.914,591,210,-49,-150,1481,1561,0.35,0,0,37.6,46.593,46.75,6328,19.44,51.5,0
1783525941.901208,191,8,person,0,516,0,676,421,0.922,596,210,-44,-150,1483,1562,0.35,0,0,37.6,46.593,46.75,6328,19.71,50.7,0
1783525941.9523687,192,8,person,0,524,1,685,420,0.883,604,210,-36,-150,1571,1562,0.35,0,0,37.6,46.593,46.75,6328,19.37,51.6,0
1783525942.0035124,193,8,person,0,531,1,693,422,0.897,612,211,-28,-149,1502,1560,0.35,0,0,37.6,46.593,46.75,6328,19.55,51.1,0
1783525942.046532,194,8,person,0,536,1,702,426,0.901,619,213,-21,-147,1502,1558,0.35,0,0,37.6,46.593,46.75,6328,19.18,52.1,0
1783525942.1002991,195,8,person,0,541,1,711,431,0.868,626,216,-14,-144,1502,1556,0.35,0,0,37.6,46.593,46.75,6328,19.89,50.3,0
1783525942.1537185,196,8,person,0,549,2,723,437,0.874,636,219,-4,-141,1502,1555,0.35,0,0,37.6,47.125,46.781,6328,19.64,50.9,0
1783525942.2069237,197,8,person,0,553,2,733,445,0.871,643,223,3,-137,1502,1553,0.35,0,0,37.6,47.125,46.781,6328,19.29,51.8,0
1783525942.258703,198,8,person,0,560,2,743,449,0.882,651,225,11,-135,1502,1554,0.35,0,0,37.6,47.125,46.781,6328,19.38,51.6,0
1783525942.313661,199,8,person,0,563,1,748,452,0.878,655,226,15,-134,1502,1554,0.35,0,0,37.6,47.125,46.781,6328,20.73,48.3,0
1783525942.3661406,200,8,person,0,566,1,753,455,0.886,659,228,19,-132,1502,1552,0.35,0,0,37.6,47.125,46.781,6328,19.41,51.5,0
1783525942.4187424,201,8,person,0,575,2,759,456,0.872,667,229,27,-131,1502,1553,0.35,0,0,37.6,47.125,46.781,6328,19.2,52.1,0
1783525942.471531,202,8,person,0,583,2,764,458,0.867,673,230,33,-130,1502,1553,0.35,0,0,37.6,47.125,46.781,6328,19.27,51.9,0
1783525942.523093,203,8,person,0,598,2,777,459,0.851,687,230,47,-130,1603,1554,0.35,0,0,37.6,47.125,46.781,6328,19.42,51.5,0
1783525942.5763981,204,8,person,0,604,2,781,459,0.774,692,230,52,-130,1541,1554,0.35,0,0,37.6,47.125,46.781,6328,19.37,51.6,0
1783525942.629393,205,8,person,0,617,2,795,456,0.852,706,229,66,-131,1563,1555,0.35,0,0,37.6,47.125,46.781,6328,19.91,50.2,0
1783525942.6729789,206,8,person,0,636,3,819,457,0.808,727,230,87,-130,1593,1552,0.35,0,0,37.5,46.843,46.75,6328,19.63,51.0,0
1783525942.7264178,207,8,person,0,647,3,837,457,0.895,742,230,102,-130,1586,1554,0.35,0,0,37.5,46.843,46.75,6328,19.96,50.1,0
1783525942.7814202,208,13,person,0,628,100,689,297,0.624,658,198,18,-162,1354,1595,0.35,0,0,37.5,46.843,46.75,6328,19.75,50.6,0
1783525942.8338687,209,13,person,0,628,98,694,306,0.529,661,202,21,-158,1503,1561,0.35,0,0,37.5,46.843,46.75,6328,19.5,51.3,0
1783525942.8945708,210,13,person,0,620,95,701,355,0.499,660,225,20,-135,1503,1537,0.35,0,0,37.5,46.843,46.75,6328,25.16,39.8,0
1783525942.949514,211,13,person,0,623,93,696,323,0.658,659,208,19,-152,1503,1578,0.35,0,0,37.5,46.843,46.75,6328,19.47,51.4,0
1783525943.0030544,212,13,person,0,624,92,692,304,0.763,658,198,18,-162,1503,1576,0.35,0,0,37.5,46.843,46.75,6328,19.74,50.7,0
1783525943.0562737,213,13,person,0,623,89,691,296,0.781,657,192,17,-168,1503,1574,0.35,0,0,37.5,46.843,46.75,6328,19.94,50.1,0
1783525943.1090672,214,13,person,0,623,87,692,293,0.776,657,190,17,-170,1503,1571,0.35,0,0,37.5,46.843,46.75,6328,19.58,51.1,0
1783525943.1614833,215,13,person,0,622,86,691,291,0.82,656,188,16,-172,1503,1572,0.35,0,0,37.5,47.062,47.062,6367,19.89,50.3,0
1783525943.2142434,216,13,person,0,620,86,690,289,0.814,655,187,15,-173,1503,1572,0.35,0,0,37.5,47.062,47.062,6367,19.32,51.8,0
1783525943.2666528,217,13,person,0,618,84,689,290,0.819,653,187,13,-173,1503,1571,0.35,0,0,37.5,47.062,47.062,6367,19.91,50.2,0
1783525943.3108869,218,13,person,0,615,83,687,290,0.806,651,186,11,-174,1503,1572,0.35,0,0,37.5,47.062,47.062,6367,19.43,51.5,0
1783525943.3634722,219,13,person,0,610,83,684,292,0.78,647,187,7,-173,1503,1570,0.35,0,0,37.5,47.062,47.062,6367,19.89,50.3,0
1783525943.4161747,220,13,person,0,600,82,685,322,0.728,642,202,2,-158,1503,1550,0.35,0,0,37.5,47.062,47.062,6367,19.41,51.5,0
1783525943.468021,221,13,person,0,592,79,683,339,0.769,637,209,-3,-151,1503,1555,0.35,0,0,37.5,47.062,47.062,6367,19.63,50.9,0
1783525943.52169,222,13,person,0,587,74,682,347,0.827,634,210,-6,-150,1503,1561,0.35,0,0,37.5,47.062,47.062,6367,19.83,50.4,0
1783525943.5735466,223,13,person,0,584,72,680,350,0.845,632,211,-8,-149,1503,1560,0.35,0,0,37.5,47.062,47.062,6367,19.59,51.0,0
1783525943.6243308,224,13,person,0,579,70,676,351,0.806,627,210,-13,-150,1503,1562,0.35,0,0,37.5,47.062,47.062,6367,19.46,51.4,0
1783525943.676246,225,13,person,0,577,66,676,350,0.785,626,208,-14,-152,1503,1564,0.35,0,0,37.5,46.937,46.625,6367,19.43,51.5,0
1783525943.7274761,226,13,person,0,574,64,673,351,0.85,623,207,-17,-153,1503,1564,0.35,0,0,37.5,46.937,46.625,6367,19.6,51.0,0
1783525943.7787106,227,13,person,0,572,64,672,357,0.851,622,210,-18,-150,1503,1559,0.35,0,0,37.5,46.937,46.625,6367,19.13,52.3,0
1783525943.8303835,228,13,person,0,568,61,670,361,0.854,619,211,-21,-149,1503,1560,0.35,0,0,37.5,46.937,46.625,6367,19.58,51.1,0
1783525943.8816397,229,13,person,0,564,58,668,364,0.864,616,211,-24,-149,1503,1561,0.35,0,0,37.5,46.937,46.625,6367,19.21,52.1,0
1783525943.924979,230,13,person,0,560,56,666,367,0.873,613,211,-27,-149,1503,1561,0.35,0,0,37.5,46.937,46.625,6367,19.63,50.9,0
1783525943.9760106,231,13,person,0,558,54,664,369,0.878,611,211,-29,-149,1503,1561,0.35,0,0,37.5,46.937,46.625,6367,19.29,51.8,0
1783525944.0279431,232,13,person,0,555,52,662,370,0.879,608,211,-32,-149,1503,1561,0.35,0,0,37.5,46.937,46.625,6367,19.82,50.5,0
1783525944.0805695,233,13,person,0,554,52,661,367,0.887,607,209,-33,-151,1503,1564,0.35,0,0,37.5,46.937,46.625,6367,20.05,49.9,0
1783525944.1336644,234,13,person,0,552,46,661,369,0.886,606,207,-34,-153,1503,1565,0.35,0,0,37.5,46.937,46.625,6367,19.91,50.2,0
1783525944.186468,235,13,person,0,548,41,660,371,0.844,604,206,-36,-154,1503,1564,0.35,0,0,37.5,47.187,46.906,6367,19.66,50.9,0
1783525944.2391508,236,13,person,0,542,38,654,368,0.854,598,203,-42,-157,1414,1567,0.35,0,0,37.5,47.187,46.906,6367,19.59,51.0,0
1783525944.2919695,237,13,person,0,539,37,652,368,0.845,595,202,-45,-158,1471,1566,0.35,0,0,37.5,47.187,46.906,6367,19.78,50.5,0
1783525944.3448474,238,13,person,0,536,38,649,368,0.824,592,203,-48,-157,1469,1563,0.35,0,0,37.5,47.187,46.906,6367,19.29,51.9,0
1783525944.3971338,239,13,person,0,531,36,646,373,0.828,588,204,-52,-156,1465,1563,0.35,0,0,37.5,47.187,46.906,6367,19.91,50.2,0
1783525944.4554992,240,13,person,0,525,29,644,375,0.856,584,202,-56,-158,1463,1566,0.35,0,0,37.5,47.187,46.906,6367,25.29,39.5,0
1783525944.5071943,241,13,person,0,522,25,643,376,0.856,582,200,-58,-160,1464,1567,0.35,0,0,37.5,47.187,46.906,6367,19.22,52.0,0
1783525944.5509353,242,13,person,0,519,20,641,378,0.887,580,199,-60,-161,1462,1567,0.35,0,0,37.5,47.187,46.906,6367,19.15,52.2,0
1783525944.603541,243,13,person,0,518,16,642,379,0.886,580,197,-60,-163,1466,1569,0.35,0,0,37.5,47.187,46.906,6367,19.33,51.7,0
1783525944.6550214,244,13,person,0,515,11,640,381,0.89,577,196,-63,-164,1459,1568,0.35,0,0,37.5,47.187,46.906,6367,19.88,50.3,0
1783525944.7126431,245,13,person,0,511,9,639,387,0.901,575,198,-65,-162,1460,1565,0.35,0,0,37.6,47.062,46.812,6367,24.91,40.1,0
1783525944.764383,246,13,person,0,507,6,638,395,0.915,572,200,-68,-160,1456,1564,0.35,0,0,37.6,47.062,46.812,6367,19.79,50.5,0
1783525944.8170407,247,13,person,0,505,5,636,398,0.909,570,201,-70,-159,1456,1564,0.35,0,0,37.6,47.062,46.812,6367,19.08,52.4,0
1783525944.8693848,248,13,person,0,504,5,636,404,0.9,570,204,-70,-156,1459,1561,0.35,0,0,37.6,47.062,46.812,6367,19.72,50.7,0
1783525944.9202783,249,13,person,0,505,1,638,406,0.904,571,203,-69,-157,1461,1565,0.35,0,0,37.6,47.062,46.812,6367,19.55,51.1,0
1783525944.971422,250,13,person,0,505,0,639,406,0.903,572,203,-68,-157,1462,1564,0.35,0,0,37.6,47.062,46.812,6367,19.18,52.1,0
1783525945.0216045,251,13,person,0,506,0,639,406,0.901,572,203,-68,-157,1460,1564,0.35,0,0,37.6,47.062,46.812,6367,19.35,51.7,0
1783525945.073952,252,13,person,0,506,0,640,406,0.907,573,203,-67,-157,1462,1564,0.35,0,0,37.6,47.062,46.812,6367,19.48,51.3,0
1783525945.1234555,253,13,person,0,508,0,642,406,0.9,575,203,-65,-157,1465,1564,0.35,0,0,37.6,47.062,46.812,6367,19.01,52.6,0
1783525945.1664734,254,13,person,0,508,0,642,405,0.907,575,202,-65,-158,1462,1566,0.35,0,0,37.6,47.062,46.812,6367,19.54,51.2,0
1783525945.2179964,255,13,person,0,507,0,642,406,0.901,574,203,-66,-157,1459,1563,0.35,0,0,37.6,46.843,46.718,6328,19.18,52.1,0
1783525945.2697508,256,13,person,0,506,0,643,410,0.9,574,205,-66,-155,1461,1562,0.35,0,0,37.6,46.843,46.718,6328,19.36,51.6,0
1783525945.3210733,257,13,person,0,503,0,642,416,0.9,572,208,-68,-152,1456,1559,0.35,0,0,37.6,46.843,46.718,6328,19.42,51.5,0
1783525945.3726099,258,13,person,0,502,0,641,417,0.904,571,208,-69,-152,1457,1562,0.35,0,0,37.6,46.843,46.718,6328,19.34,51.7,0
1783525945.4231622,259,13,person,0,499,1,641,423,0.914,570,212,-70,-148,1457,1557,0.35,0,0,37.6,46.843,46.718,6328,19.39,51.6,0
1783525945.473999,260,13,person,0,497,1,640,426,0.908,568,213,-72,-147,1454,1559,0.35,0,0,37.6,46.843,46.718,6328,19.19,52.1,0
1783525945.524622,261,13,person,0,494,1,638,428,0.912,566,214,-74,-146,1452,1559,0.35,0,0,37.6,46.843,46.718,6328,19.26,51.9,0
1783525945.5761118,262,13,person,0,493,1,637,428,0.912,565,214,-75,-146,1453,1560,0.35,0,0,37.6,46.843,46.718,6328,19.07,52.4,0
1783525945.6272275,263,13,person,0,494,1,638,427,0.918,566,214,-74,-146,1457,1560,0.35,0,0,37.6,46.843,46.718,6328,19.32,51.8,0
1783525945.678112,264,13,person,0,494,1,640,428,0.92,567,214,-73,-146,1457,1560,0.35,0,0,37.6,46.843,46.718,6328,18.94,52.8,0
1783525945.7285633,265,13,person,0,495,1,644,436,0.919,569,218,-71,-142,1460,1554,0.35,0,0,37.6,46.812,46.718,6328,19.51,51.3,0
1783525945.771276,266,13,person,0,494,1,646,444,0.911,570,222,-70,-138,1459,1552,0.35,0,0,37.6,46.812,46.718,6328,19.25,52.0,0
1783525945.8238637,267,13,person,0,495,1,650,453,0.896,572,227,-68,-133,1462,1550,0.35,0,0,37.6,46.812,46.718,6328,19.44,51.4,0
1783525945.8771605,268,13,person,0,497,2,655,460,0.908,576,231,-64,-129,1467,1549,0.35,0,0,37.6,46.812,46.718,6328,19.14,52.2,0
1783525945.9311142,269,13,person,0,500,3,662,465,0.896,581,234,-59,-126,1471,1549,0.35,0,0,37.6,46.812,46.718,6328,21.17,47.2,0
1783525945.9920628,270,13,person,0,508,1,675,466,0.882,591,233,-49,-127,1483,1553,0.35,0,0,37.6,46.812,46.718,6328,25.8,38.8,0
1783525946.04655,271,13,person,0,511,2,683,469,0.884,597,235,-43,-125,1482,1550,0.35,0,0,37.6,46.812,46.718,6328,19.47,51.4,0
1783525946.0994372,272,13,person,0,508,2,685,469,0.906,596,235,-44,-125,1471,1552,0.35,0,0,37.6,46.812,46.718,6328,19.62,51.0,0
1783525946.153138,273,13,person,0,503,2,682,469,0.91,592,235,-48,-125,1464,1552,0.35,0,0,37.6,46.812,46.718,6328,19.46,51.4,0
1783525946.206561,274,13,person,0,501,3,682,469,0.905,591,236,-49,-124,1468,1550,0.35,0,0,37.6,46.843,47.0,6407,19.19,52.1,0
1783525946.2589538,275,13,person,0,505,3,688,473,0.902,596,238,-44,-122,1480,1548,0.35,0,0,37.6,46.843,47.0,6407,19.47,51.4,0
1783525946.312982,276,13,person,0,508,3,694,480,0.893,601,241,-39,-119,1564,1546,0.35,0,0,37.6,46.843,47.0,6407,19.24,52.0,0
1783525946.3676941,277,13,person,0,509,3,697,483,0.89,603,243,-37,-117,1499,1546,0.35,0,0,37.6,46.843,47.0,6407,19.63,50.9,0
1783525946.4106545,278,13,person,0,510,3,698,484,0.897,604,243,-36,-117,1499,1548,0.35,0,0,37.6,46.843,47.0,6407,19.02,52.6,0
1783525946.463161,279,13,person,0,516,2,706,491,0.869,611,246,-29,-114,1499,1544,0.35,0,0,37.6,46.843,47.0,6407,19.76,50.6,0
1783525946.5181706,280,13,person,0,519,3,712,495,0.892,615,249,-25,-111,1499,1543,0.35,0,0,37.6,46.843,47.0,6407,20.92,47.8,0
1783525946.5710561,281,13,person,0,522,3,717,495,0.882,619,249,-21,-111,1499,1546,0.35,0,0,37.6,46.843,47.0,6407,19.32,51.8,0
1783525946.6230986,282,13,person,0,538,2,732,495,0.868,635,248,-5,-112,1499,1547,0.35,0,0,37.6,46.843,47.0,6407,19.5,51.3,0
1783525946.6764219,283,13,person,0,555,2,746,495,0.865,650,248,10,-112,1499,1546,0.35,0,0,37.6,46.843,47.0,6407,19.35,51.7,0
1783525946.7283778,284,13,person,0,573,2,761,494,0.874,667,248,27,-112,1499,1546,0.35,0,0,37.6,47.0,47.062,6367,19.75,50.6,0
1783525946.7820945,285,13,person,0,589,2,777,494,0.875,683,248,43,-112,1589,1546,0.35,0,0,37.6,47.0,47.062,6367,19.44,51.5,0
1783525946.8348558,286,13,person,0,600,3,789,494,0.864,694,248,54,-112,1548,1546,0.35,0,0,37.6,47.0,47.062,6367,19.68,50.8,0
1783525946.8859766,287,13,person,0,616,3,811,494,0.891,713,248,73,-112,1572,1546,0.35,0,0,37.6,47.0,47.062,6367,19.6,51.0,0
1783525946.9379785,288,13,person,0,622,2,824,495,0.882,723,248,83,-112,1564,1546,0.35,0,0,37.6,47.0,47.062,6367,19.32,51.7,0
1783525946.9893622,289,13,person,0,633,2,842,494,0.895,737,248,97,-112,1579,1546,0.35,0,0,37.6,47.0,47.062,6367,19.53,51.2,0
1783525947.0332136,290,13,person,0,642,3,859,493,0.888,750,248,110,-112,1589,1546,0.35,0,0,37.6,47.0,47.062,6367,19.44,51.4,0
1783525947.0841928,291,13,person,0,652,3,876,493,0.9,764,248,124,-112,1596,1546,0.35,0,0,37.6,47.0,47.062,6367,19.48,51.3,0
1783525947.1354315,292,13,person,0,654,2,883,491,0.895,768,246,128,-114,1583,1549,0.35,0,0,37.6,47.0,47.062,6367,19.23,52.0,0
1783525947.1854918,293,13,person,0,679,3,903,481,0.89,791,242,151,-118,1627,1553,0.35,0,0,37.6,47.0,47.062,6367,19.74,50.7,0
1783525947.2365906,294,13,person,0,696,3,916,474,0.879,806,238,166,-122,1623,1554,0.35,0,0,37.6,47.156,46.843,6367,19.13,52.3,0
1783525947.286973,295,13,person,0,713,3,931,477,0.914,822,240,182,-120,1635,1548,0.35,0,0,37.6,47.156,46.843,6367,19.41,51.5,0
1783525947.33742,296,13,person,0,724,3,940,479,0.911,832,241,192,-119,1632,1548,0.35,0,0,37.6,47.156,46.843,6367,19.07,52.4,0
1783525947.3869147,297,13,person,0,736,4,948,477,0.917,842,240,202,-120,1638,1551,0.35,0,0,37.6,47.156,46.843,6367,19.07,52.4,0
1783525947.4369254,298,13,person,0,744,3,953,476,0.913,848,239,208,-121,1636,1551,0.35,0,0,37.6,47.156,46.843,6367,19.21,52.1,0
1783525947.4862123,299,13,person,0,754,2,963,474,0.908,858,238,218,-122,1649,1551,0.35,0,0,37.6,47.156,46.843,6367,19.48,51.3,0
1783525947.5421433,300,13,person,0,759,2,967,473,0.919,863,237,223,-123,1643,1552,0.35,0,0,37.6,47.156,46.843,6367,25.14,39.8,0
1783525947.5910523,301,13,person,0,764,2,971,471,0.917,867,236,227,-124,1645,1552,0.35,0,0,37.6,47.156,46.843,6367,19.24,52.0,0
1783525947.6337225,302,13,person,0,769,2,976,469,0.914,872,235,232,-125,1651,1553,0.35,0,0,37.6,47.156,46.843,6367,19.22,52.0,0
1783525947.6839275,303,13,person,0,782,3,988,467,0.926,885,235,245,-125,1670,1552,0.35,0,0,37.6,47.156,46.843,6367,19.46,51.4,0
1783525947.7342331,304,13,person,0,792,2,997,464,0.922,894,233,254,-127,1669,1554,0.35,0,0,37.6,46.937,46.937,6446,19.22,52.0,0
1783525947.7840571,305,13,person,0,812,2,1016,463,0.881,914,232,274,-128,1699,1554,0.35,0,0,37.6,46.937,46.937,6446,19.14,52.2,0
1783525947.8346431,306,13,person,0,826,2,1028,463,0.869,927,232,287,-128,1695,1553,0.35,0,0,37.6,46.937,46.937,6446,19.1,52.4,0
1783525947.8844953,307,13,person,0,840,2,1040,463,0.888,940,232,300,-128,1700,1553,0.35,0,0,37.6,46.937,46.937,6446,19.65,50.9,0
1783525947.9354575,308,13,person,0,846,2,1045,463,0.896,945,232,305,-128,1693,1553,0.35,0,0,37.6,46.937,46.937,6446,19.56,51.1,0
1783525947.9856334,309,13,person,0,849,2,1047,460,0.918,948,231,308,-129,1692,1554,0.35,0,0,37.6,46.937,46.937,6446,19.74,50.6,0
1783525948.0354815,310,13,person,0,850,2,1048,460,0.922,949,231,309,-129,1690,1553,0.35,0,0,37.6,46.937,46.937,6446,19.32,51.8,0
1783525948.084178,311,13,person,0,852,2,1049,460,0.914,950,231,310,-129,1690,1553,0.35,0,0,37.6,46.937,46.937,6446,19.17,52.2,0
1783525948.1334505,312,13,person,0,852,1,1049,459,0.916,950,230,310,-130,1689,1555,0.35,0,0,37.6,46.937,46.937,6446,19.18,52.1,0
1783525948.1817758,313,13,person,0,856,1,1050,457,0.904,953,229,313,-131,1695,1555,0.35,0,0,37.6,46.937,46.937,6446,18.99,52.7,0
1783525948.2243974,314,13,person,0,858,1,1049,455,0.896,953,228,313,-132,1690,1555,0.35,0,0,37.6,47.281,46.937,6407,19.39,51.6,0
1783525948.2750874,315,17,person,0,772,121,882,357,0.53,827,239,187,-121,1416,1539,0.35,0,0,37.6,47.281,46.937,6407,19.67,50.8,0
1783525948.32716,316,13,person,0,866,2,1046,438,0.907,956,220,316,-140,1700,1576,0.35,0,0,37.6,47.281,46.937,6407,20.82,48.0,0
1783525948.3774662,317,13,person,0,869,2,1045,434,0.916,957,218,317,-142,1694,1560,0.35,0,0,37.6,47.281,46.937,6407,18.85,53.0,0
1783525948.4279764,318,13,person,0,871,2,1044,433,0.911,957,217,317,-143,1693,1560,0.35,0,0,37.6,47.281,46.937,6407,19.6,51.0,0
1783525948.4764574,319,13,person,0,872,2,1042,431,0.912,957,216,317,-144,1693,1560,0.35,0,0,37.6,47.281,46.937,6407,18.82,53.1,0
1783525948.5263672,320,17,person,0,764,122,840,280,0.489,802,201,162,-159,1351,1580,0.35,0,0,37.6,47.281,46.937,6407,19.64,50.9,0
1783525948.5787075,321,17,person,0,761,121,837,276,0.541,799,198,159,-162,1593,1569,0.35,0,0,37.6,47.281,46.937,6407,19.16,52.2,0
1783525948.6282365,322,13,person,0,883,16,1041,431,0.878,962,223,322,-137,1700,1531,0.35,0,0,37.6,47.281,46.937,6407,19.31,51.8,0
1783525948.6811497,323,17,person,0,766,123,829,250,0.377,797,186,157,-174,1347,1606,0.35,0,0,37.6,47.281,46.937,6407,19.02,52.6,0
1783525948.7343469,324,17,person,0,764,123,827,248,0.429,795,185,155,-175,1592,1572,0.35,0,0,37.6,47.031,47.031,6367,19.45,51.4,0
1783525948.7853277,325,17,person,0,748,125,823,274,0.627,785,199,145,-161,1574,1552,0.35,0,0,37.6,47.031,47.031,6367,19.17,52.2,0
1783525948.8297422,326,17,person,0,742,125,821,285,0.606,781,205,141,-155,1580,1557,0.35,0,0,37.6,47.031,47.031,6367,19.64,50.9,0
1783525948.8819416,327,17,person,0,736,124,816,289,0.632,776,206,136,-154,1576,1562,0.35,0,0,37.6,47.031,47.031,6367,19.07,52.4,0
1783525948.934731,328,17,person,0,733,124,811,288,0.56,772,206,132,-154,1576,1563,0.35,0,0,37.6,47.031,47.031,6367,19.55,51.2,0
1783525948.9863188,329,17,person,0,727,123,804,288,0.581,765,205,125,-155,1567,1564,0.35,0,0,37.6,47.031,47.031,6367,19.25,51.9,0
1783525949.0445635,330,17,person,0,723,122,801,292,0.55,762,207,122,-153,1572,1561,0.35,0,0,37.6,47.031,47.031,6367,25.38,39.4,0
1783525949.0961685,331,17,person,0,718,120,793,287,0.575,755,203,115,-157,1561,1568,0.35,0,0,37.6,47.031,47.031,6367,19.65,50.9,0
1783525949.14863,332,17,person,0,710,119,785,284,0.5,747,201,107,-159,1555,1567,0.35,0,0,37.6,47.031,47.031,6367,19.34,51.7,0
1783525949.2014089,333,17,person,0,704,118,780,283,0.744,742,200,102,-160,1556,1566,0.35,0,0,37.6,47.031,47.031,6367,19.75,50.6,0
1783525949.2524254,334,17,person,0,693,117,770,282,0.714,731,199,91,-161,1540,1567,0.35,0,0,37.6,47.343,46.968,6407,19.16,52.2,0
1783525949.3036988,335,17,person,0,686,117,762,282,0.631,724,199,84,-161,1542,1566,0.35,0,0,37.6,47.343,46.968,6407,19.31,51.8,0
1783525949.3541145,336,17,person,0,681,116,758,282,0.75,719,199,79,-161,1542,1566,0.35,0,0,37.6,47.343,46.968,6407,19.12,52.3,0
1783525949.4044628,337,17,person,0,678,116,755,284,0.764,716,200,76,-160,1543,1565,0.35,0,0,37.6,47.343,46.968,6407,19.5,51.3,0
1783525949.447912,338,17,person,0,675,117,752,284,0.757,713,200,73,-160,1541,1566,0.35,0,0,37.6,47.343,46.968,6407,19.24,52.0,0
1783525949.4990203,339,17,person,0,675,116,750,283,0.749,712,199,72,-161,1544,1567,0.35,0,0,37.6,47.343,46.968,6407,19.56,51.1,0
1783525949.5487688,340,17,person,0,674,116,748,283,0.749,711,199,71,-161,1543,1566,0.35,0,0,37.6,47.343,46.968,6407,19.23,52.0,0
1783525949.5990326,341,17,person,0,674,117,747,283,0.747,710,200,70,-160,1543,1565,0.35,0,0,37.6,47.343,46.968,6407,19.64,50.9,0
1783525949.6481318,342,17,person,0,671,115,745,286,0.648,708,200,68,-160,1540,1566,0.35,0,0,37.6,47.343,46.968,6407,19.06,52.5,0
1783525949.6990252,343,17,person,0,670,116,743,286,0.697,706,201,66,-159,1539,1564,0.35,0,0,37.6,47.343,46.968,6407,19.43,51.5,0
1783525949.7480912,344,17,person,0,671,114,743,284,0.765,707,199,67,-161,1544,1568,0.35,0,0,37.6,47.125,46.937,6526,19.09,52.4,0
1783525949.7982926,345,17,person,0,671,113,744,284,0.781,707,198,67,-162,1543,1567,0.35,0,0,37.6,47.125,46.937,6526,19.56,51.1,0
1783525949.8475142,346,17,person,0,670,111,744,282,0.796,707,196,67,-164,1543,1569,0.35,0,0,37.6,47.125,46.937,6526,19.2,52.1,0
1783525949.8967566,347,17,person,0,670,110,744,281,0.813,707,195,67,-165,1543,1569,0.35,0,0,37.6,47.125,46.937,6526,19.45,51.4,0
1783525949.9454532,348,17,person,0,668,109,743,280,0.816,705,194,65,-166,1538,1569,0.35,0,0,37.6,47.125,46.937,6526,19.0,52.6,0
1783525949.9951882,349,17,person,0,667,109,744,279,0.827,705,194,65,-166,1542,1568,0.35,0,0,37.6,47.125,46.937,6526,19.42,51.5,0
1783525950.038752,350,17,person,0,667,109,745,280,0.83,706,194,66,-166,1544,1568,0.35,0,0,37.6,47.125,46.937,6526,19.35,51.7,0
1783525950.0892093,351,17,person,0,666,109,745,280,0.834,705,194,65,-166,1540,1568,0.35,0,0,37.6,47.125,46.937,6526,19.49,51.3,0
1783525950.1391172,352,17,person,0,664,109,746,281,0.839,705,195,65,-165,1542,1566,0.35,0,0,37.6,47.125,46.937,6526,19.51,51.3,0
1783525950.1883771,353,17,person,0,661,107,745,284,0.826,703,195,63,-165,1537,1568,0.35,0,0,37.6,47.125,46.937,6526,19.3,51.8,0
1783525950.2377818,354,17,person,0,657,105,742,285,0.823,699,195,59,-165,1531,1568,0.35,0,0,37.6,46.875,46.937,6407,19.27,51.9,0
1783525950.2873147,355,17,person,0,649,104,736,287,0.842,692,195,52,-165,1522,1568,0.35,0,0,37.6,46.875,46.937,6407,19.2,52.1,0
1783525950.336843,356,17,person,0,647,103,734,287,0.789,690,195,50,-165,1529,1568,0.35,0,0,37.6,46.875,46.937,6407,19.37,51.6,0
1783525950.3854218,357,17,person,0,649,102,734,284,0.806,691,193,51,-167,1535,1570,0.35,0,0,37.6,46.875,46.937,6407,19.1,52.4,0
